LGAI-EXAONE__EXAONE-Deep-32B,1shot,875,384,17,8,876,378,23,7,870,381,23,10
LGAI-EXAONE__EXAONE-Deep-32B,2shot,913,343,20,8,912,343,17,12,895,361,18,10
LGAI-EXAONE__EXAONE-Deep-32B,5shot,981,272,24,7,991,264,20,9,989,267,22,6
LGAI-EXAONE__EXAONE-Deep-32B,10shot,1044,217,16,7,1041,216,20,7,1047,216,16,5
LGAI-EXAONE__EXAONE-Deep-7.8B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
LGAI-EXAONE__EXAONE-Deep-7.8B,1shot,810,437,29,8,811,434,28,11,795,459,21,9
LGAI-EXAONE__EXAONE-Deep-7.8B,2shot,860,388,29,7,855,397,23,9,880,370,25,9
LGAI-EXAONE__EXAONE-Deep-7.8B,5shot,963,296,18,7,946,312,19,7,968,293,15,8
LGAI-EXAONE__EXAONE-Deep-7.8B,10shot,1003,262,15,4,996,265,17,6,1032,234,13,5
Qwen__Qwen3-0.6B-Base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-0.6B-Base,1shot,758,490,25,11,740,511,22,11,742,510,23,9
Qwen__Qwen3-0.6B-Base,2shot,805,447,22,10,808,439,26,11,816,437,22,9
Qwen__Qwen3-0.6B-Base,5shot,894,362,21,7,905,346,24,9,909,352,16,7
Qwen__Qwen3-0.6B-Base,10shot,965,293,19,7,963,297,17,7,961,297,17,9
Qwen__Qwen3-1.7B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-1.7B,1shot,762,491,23,8,755,494,26,9,758,498,20,8
Qwen__Qwen3-1.7B,2shot,810,450,16,8,827,432,18,7,855,407,13,9
Qwen__Qwen3-1.7B,5shot,958,313,9,4,969,296,12,7,971,296,14,3
Qwen__Qwen3-1.7B,10shot,1037,232,13,2,1023,242,13,6,1035,236,12,1
Qwen__Qwen3-1.7B-Base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-1.7B-Base,1shot,907,355,14,8,895,365,19,5,895,368,16,5
Qwen__Qwen3-1.7B-Base,2shot,973,290,15,6,973,289,16,6,986,280,14,4
Qwen__Qwen3-1.7B-Base,5shot,1083,189,10,2,1074,193,14,3,1089,184,10,1
Qwen__Qwen3-1.7B-Base,10shot,1116,158,9,1,1118,155,9,2,1117,155,10,2
Qwen__Qwen3-14B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-14B,1shot,835,417,23,9,822,437,17,8,813,443,20,8
Qwen__Qwen3-14B,2shot,929,330,19,6,907,349,18,10,918,341,17,8
Qwen__Qwen3-14B,5shot,1047,216,15,6,1036,227,15,6,1031,233,14,6
Qwen__Qwen3-14B,10shot,1100,165,11,8,1087,176,13,8,1092,168,16,8
Qwen__Qwen3-14B-Base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-14B-Base,1shot,958,302,16,8,961,300,16,7,969,291,18,6
Qwen__Qwen3-14B-Base,2shot,1011,255,12,6,993,272,12,7,1029,240,9,6
Qwen__Qwen3-14B-Base,5shot,1083,186,10,5,1085,182,12,5,1096,178,6,4
Qwen__Qwen3-14B-Base,10shot,1131,144,4,5,1128,146,6,4,1135,139,5,5
Qwen__Qwen3-4B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-4B,1shot,806,450,19,9,782,473,18,11,776,480,21,7
Qwen__Qwen3-4B,2shot,853,403,20,8,863,394,19,8,854,404,21,5
Qwen__Qwen3-4B,5shot,971,291,16,6,991,273,14,6,966,298,16,4
Qwen__Qwen3-4B,10shot,1040,223,15,6,1033,232,13,6,1032,235,13,4
Qwen__Qwen3-4B-Base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-4B-Base,1shot,963,301,13,7,942,319,17,6,935,327,14,8
Qwen__Qwen3-4B-Base,2shot,1001,260,18,5,1005,261,12,6,1007,260,12,5
Qwen__Qwen3-4B-Base,5shot,1093,178,9,4,1086,183,10,5,1103,169,9,3
Qwen__Qwen3-4B-Base,10shot,1121,150,10,3,1128,145,8,3,1132,140,10,2
Qwen__Qwen3-8B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-8B,1shot,800,461,17,6,783,481,14,6,782,484,13,5
Qwen__Qwen3-8B,2shot,872,387,18,7,870,394,14,6,889,374,17,4
Qwen__Qwen3-8B,5shot,1019,247,14,4,1021,247,11,5,1019,253,10,2
Qwen__Qwen3-8B,10shot,1081,186,13,4,1063,207,10,4,1086,183,10,5
Qwen__Qwen3-8B-Base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
Qwen__Qwen3-8B-Base,1shot,923,344,12,5,889,378,12,5,897,372,9,6
Qwen__Qwen3-8B-Base,2shot,1008,263,7,6,983,291,8,2,997,273,10,4
Qwen__Qwen3-8B-Base,5shot,1094,183,4,3,1093,183,6,2,1107,171,3,3
Qwen__Qwen3-8B-Base,10shot,1130,147,6,1,1148,126,7,3,1135,141,6,2
claude-haiku-4-5-20251001,0shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,1shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,2shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,5shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-haiku-4-5-20251001,10shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-sonnet-4-5-20250929,0shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-sonnet-4-5-20250929,1shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-sonnet-4-5-20250929,2shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-sonnet-4-5-20250929,5shot,0,0,0,0,0,0,0,0,0,0,0,0
claude-sonnet-4-5-20250929,10shot,0,0,0,0,0,0,0,0,0,0,0,0
kakaocorp__kanana-1.5-2.1b-base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
kakaocorp__kanana-1.5-2.1b-base,1shot,820,435,20,9,789,464,21,10,788,465,19,12
kakaocorp__kanana-1.5-2.1b-base,2shot,899,357,21,7,880,376,21,7,900,362,14,8
kakaocorp__kanana-1.5-2.1b-base,5shot,995,268,14,7,1013,249,16,6,1014,251,15,4
kakaocorp__kanana-1.5-2.1b-base,10shot,1063,207,8,6,1067,204,9,4,1060,208,13,3
kakaocorp__kanana-1.5-2.1b-instruct-2505,0shot,0,0,0,0,0,0,0,0,0,0,0,0
kakaocorp__kanana-1.5-2.1b-instruct-2505,1shot,998,255,22,9,977,274,25,8,983,270,23,8
kakaocorp__kanana-1.5-2.1b-instruct-2505,2shot,1051,205,21,7,1022,236,21,5,1036,217,24,7
kakaocorp__kanana-1.5-2.1b-instruct-2505,5shot,1108,153,16,7,1104,154,21,5,1108,155,14,7
kakaocorp__kanana-1.5-2.1b-instruct-2505,10shot,1149,115,16,4,1142,123,13,6,1147,116,16,5
kakaocorp__kanana-1.5-8b-base,0shot,0,0,0,0,0,0,0,0,0,0,0,0
kakaocorp__kanana-1.5-8b-base,1shot,760,500,17,7,739,523,15,7,736,523,16,9
kakaocorp__kanana-1.5-8b-base,2shot,869,392,16,7,851,414,11,8,874,393,11,6
kakaocorp__kanana-1.5-8b-base,5shot,986,286,7,5,974,297,9,4,986,286,9,3
kakaocorp__kanana-1.5-8b-base,10shot,1035,237,8,4,1016,258,8,2,1035,241,7,1
meta-llama__Llama-3.1-70B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.1-70B,1shot,879,392,12,1,867,401,13,3,879,390,11,4
meta-llama__Llama-3.1-70B,2shot,948,325,10,1,942,327,10,5,943,328,11,2
meta-llama__Llama-3.1-70B,5shot,1055,220,8,1,1039,237,7,1,1039,235,8,2
meta-llama__Llama-3.1-70B,10shot,1108,168,6,2,1107,171,5,1,1110,168,4,2
meta-llama__Llama-3.1-70B-Instruct,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.1-70B-Instruct,1shot,866,397,17,4,877,384,18,5,867,397,14,6
meta-llama__Llama-3.1-70B-Instruct,2shot,955,308,18,3,971,296,11,6,942,324,15,3
meta-llama__Llama-3.1-70B-Instruct,5shot,1078,196,9,1,1079,193,10,2,1082,188,9,5
meta-llama__Llama-3.1-70B-Instruct,10shot,1138,139,4,3,1137,137,8,2,1132,144,6,2
meta-llama__Llama-3.1-8B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.1-8B,1shot,690,561,20,13,665,585,20,14,670,579,22,13
meta-llama__Llama-3.1-8B,2shot,779,486,10,9,769,486,19,10,782,482,13,7
meta-llama__Llama-3.1-8B,5shot,933,332,12,7,923,338,15,8,924,343,9,8
meta-llama__Llama-3.1-8B,10shot,1010,255,11,8,1006,264,8,6,1021,247,9,7
meta-llama__Llama-3.1-8B-Instruct,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.1-8B-Instruct,1shot,656,583,32,13,639,599,32,14,645,595,31,13
meta-llama__Llama-3.1-8B-Instruct,2shot,757,498,20,9,750,496,28,10,771,481,23,9
meta-llama__Llama-3.1-8B-Instruct,5shot,914,352,13,5,907,354,17,6,917,347,14,6
meta-llama__Llama-3.1-8B-Instruct,10shot,1005,259,14,6,1002,263,12,7,999,267,12,6
meta-llama__Llama-3.2-1B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.2-1B,1shot,588,662,23,11,593,660,22,9,585,668,21,10
meta-llama__Llama-3.2-1B,2shot,627,624,22,11,646,605,24,9,649,608,18,9
meta-llama__Llama-3.2-1B,5shot,743,513,20,8,748,509,19,8,756,507,15,6
meta-llama__Llama-3.2-1B,10shot,843,414,18,9,858,404,15,7,850,404,23,7
meta-llama__Llama-3.2-1B-Instruct,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.2-1B-Instruct,1shot,579,649,41,15,573,655,42,14,547,679,43,15
meta-llama__Llama-3.2-1B-Instruct,2shot,625,605,39,15,637,597,39,11,630,605,37,12
meta-llama__Llama-3.2-1B-Instruct,5shot,750,492,32,10,755,486,34,9,747,494,35,8
meta-llama__Llama-3.2-1B-Instruct,10shot,820,423,32,9,837,407,31,9,828,415,32,9
meta-llama__Llama-3.2-3B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.2-3B,1shot,747,506,20,11,705,539,28,12,693,551,28,12
meta-llama__Llama-3.2-3B,2shot,790,464,20,10,773,476,25,10,793,459,22,10
meta-llama__Llama-3.2-3B,5shot,913,346,18,7,912,346,18,8,916,342,20,6
meta-llama__Llama-3.2-3B,10shot,972,291,14,7,975,287,15,7,982,277,17,8
meta-llama__Llama-3.2-3B-Instruct,0shot,0,0,0,0,0,0,0,0,0,0,0,0
meta-llama__Llama-3.2-3B-Instruct,1shot,586,641,41,16,573,649,45,17,565,651,50,18
meta-llama__Llama-3.2-3B-Instruct,2shot,623,607,36,18,618,604,46,16,626,599,42,17
meta-llama__Llama-3.2-3B-Instruct,5shot,812,423,37,12,793,443,36,12,812,432,29,11
meta-llama__Llama-3.2-3B-Instruct,10shot,892,352,27,13,931,317,27,9,915,328,28,13
mistralai__Mistral-7B-Instruct-v0.3,0shot,0,0,0,0,0,0,0,0,0,0,0,0
mistralai__Mistral-7B-Instruct-v0.3,1shot,968,296,14,6,960,301,15,8,943,320,15,6
mistralai__Mistral-7B-Instruct-v0.3,2shot,1022,241,14,7,993,269,14,8,1007,257,12,8
mistralai__Mistral-7B-Instruct-v0.3,5shot,1070,195,15,4,1064,205,11,4,1081,185,11,7
mistralai__Mistral-7B-Instruct-v0.3,10shot,1082,187,10,5,1096,173,10,5,1099,168,12,5
mistralai__Mistral-7B-v0.3,0shot,0,0,0,0,0,0,0,0,0,0,0,0
mistralai__Mistral-7B-v0.3,1shot,829,435,12,8,800,464,13,7,781,477,20,6
mistralai__Mistral-7B-v0.3,2shot,903,363,13,5,902,363,14,5,895,373,10,6
mistralai__Mistral-7B-v0.3,5shot,995,276,11,2,995,275,10,4,997,271,11,5
mistralai__Mistral-7B-v0.3,10shot,1047,226,7,4,1038,233,10,3,1046,226,9,3
mistralai__Mistral-Nemo-Base-2407,0shot,0,0,0,0,0,0,0,0,0,0,0,0
mistralai__Mistral-Nemo-Base-2407,1shot,882,374,19,9,870,391,16,7,849,408,19,8
mistralai__Mistral-Nemo-Base-2407,2shot,991,269,15,9,991,273,13,7,989,272,16,7
mistralai__Mistral-Nemo-Base-2407,5shot,1095,172,13,4,1084,183,11,6,1101,172,8,3
mistralai__Mistral-Nemo-Base-2407,10shot,1143,129,8,4,1148,127,6,3,1146,126,9,3
mistralai__Mistral-Nemo-Instruct-2407,0shot,0,0,0,0,0,0,0,0,0,0,0,0
mistralai__Mistral-Nemo-Instruct-2407,1shot,920,335,20,9,907,347,22,8,898,357,19,10
mistralai__Mistral-Nemo-Instruct-2407,2shot,1002,253,19,10,997,262,17,8,1004,257,15,8
mistralai__Mistral-Nemo-Instruct-2407,5shot,1099,163,14,8,1091,175,11,7,1090,177,12,5
mistralai__Mistral-Nemo-Instruct-2407,10shot,1142,129,9,4,1150,118,11,5,1143,125,11,5
mistralai__Mistral-Small-24B-Base-2501,0shot,0,0,0,0,0,0,0,0,0,0,0,0
mistralai__Mistral-Small-24B-Base-2501,1shot,947,318,15,4,915,346,17,6,920,339,18,7
mistralai__Mistral-Small-24B-Base-2501,2shot,1039,227,15,3,1014,252,12,6,1032,235,12,5
mistralai__Mistral-Small-24B-Base-2501,5shot,1092,175,12,5,1099,171,12,2,1108,167,8,1
mistralai__Mistral-Small-24B-Base-2501,10shot,1126,147,9,2,1134,142,7,1,1147,128,6,3
mistralai__Mistral-Small-24B-Instruct-2501,0shot,0,0,0,0,0,0,0,0,0,0,0,0
mistralai__Mistral-Small-24B-Instruct-2501,1shot,981,291,9,3,952,320,7,5,941,327,11,5
mistralai__Mistral-Small-24B-Instruct-2501,2shot,1055,216,10,3,1042,230,9,3,1061,209,11,3
mistralai__Mistral-Small-24B-Instruct-2501,5shot,1139,136,7,2,1124,150,7,3,1145,131,6,2
mistralai__Mistral-Small-24B-Instruct-2501,10shot,1149,126,7,2,1150,126,5,3,1158,116,7,3
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-0.5B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-0.5B,1shot,567,666,40,11,581,657,35,11,566,668,40,10
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-0.5B,2shot,629,613,31,11,640,598,36,10,656,586,31,11
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-0.5B,5shot,759,491,25,9,730,517,26,11,744,507,24,9
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-0.5B,10shot,665,580,30,9,679,578,19,8,662,585,28,9
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-1.5B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-1.5B,1shot,679,550,41,14,656,575,39,14,649,578,40,17
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-1.5B,2shot,747,492,34,11,736,501,36,11,738,496,34,16
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-1.5B,5shot,850,399,28,7,850,396,27,11,847,397,29,11
naver-hyperclovax__HyperCLOVAX-SEED-Text-Instruct-1.5B,10shot,917,330,27,10,928,322,23,11,918,327,26,13
naver-hyperclovax__HyperCLOVAX-SEED-Think-14B,0shot,0,0,0,0,0,0,0,0,0,0,0,0
naver-hyperclovax__HyperCLOVAX-SEED-Think-14B,1shot,894,374,13,3,871,393,14,6,860,409,11,4
naver-hyperclovax__HyperCLOVAX-SEED-Think-14B,2shot,959,309,10,6,963,303,14,4,969,298,14,3
naver-hyperclovax__HyperCLOVAX-SEED-Think-14B,5shot,2088,454,20,6,2090,458,14,6,2104,442,18,4
naver-hyperclovax__HyperCLOVAX-SEED-Think-14B,10shot,1080,192,8,4,1086,187,8,3,1115,158,8,3
skt__A.X-4.0,0shot,0,0,0,0,0,0,0,0,0,0,0,0
skt__A.X-4.0,1shot,1065,201,14,4,1070,196,13,5,1067,198,12,7
skt__A.X-4.0,2shot,1107,156,14,7,1106,164,8,6,1106,161,12,5
skt__A.X-4.0,5shot,1145,130,6,3,1153,120,7,4,1151,125,5,3
skt__A.X-4.0,10shot,1143,129,10,2,1144,134,3,3,1151,123,5,5
skt__A.X-4.0-Light,0shot,0,0,0,0,0,0,0,0,0,0,0,0
skt__A.X-4.0-Light,1shot,919,316,36,13,896,337,40,11,892,341,36,15
skt__A.X-4.0-Light,2shot,972,266,35,11,976,265,31,12,975,256,39,14
skt__A.X-4.0-Light,5shot,1072,178,27,7,1079,176,20,9,1072,187,18,7
skt__A.X-4.0-Light,10shot,1099,158,19,8,1109,144,23,8,1093,159,22,10
skt__ko-gpt-trinity-1.2B-v0.5,0shot,0,0,0,0,0,0,0,0,0,0,0,0
skt__ko-gpt-trinity-1.2B-v0.5,1shot,401,748,106,29,409,728,116,31,408,729,114,33
skt__ko-gpt-trinity-1.2B-v0.5,2shot,426,717,106,35,423,722,105,34,419,727,104,34
skt__ko-gpt-trinity-1.2B-v0.5,5shot,423,728,102,31,429,715,110,30,428,718,106,32
skt__ko-gpt-trinity-1.2B-v0.5,10shot,435,718,98,33,422,732,98,32,420,729,99,36
upstage__SOLAR-10.7B-Instruct-v1.0,0shot,0,0,0,0,0,0,0,0,0,0,0,0
upstage__SOLAR-10.7B-Instruct-v1.0,1shot,980,285,14,5,976,288,12,8,965,304,10,5
upstage__SOLAR-10.7B-Instruct-v1.0,2shot,1017,256,7,4,1008,261,7,8,1030,243,6,5
upstage__SOLAR-10.7B-Instruct-v1.0,5shot,1070,207,4,3,1065,207,7,5,1079,198,3,4
upstage__SOLAR-10.7B-Instruct-v1.0,10shot,1097,181,4,2,1091,183,6,4,1102,174,6,2
upstage__SOLAR-10.7B-v1.0,0shot,0,0,0,0,0,0,0,0,0,0,0,0
upstage__SOLAR-10.7B-v1.0,1shot,749,510,17,8,724,531,19,10,721,530,22,11
upstage__SOLAR-10.7B-v1.0,2shot,824,440,15,5,809,455,14,6,838,426,17,3
upstage__SOLAR-10.7B-v1.0,5shot,946,327,10,1,928,338,14,4,931,341,9,3
upstage__SOLAR-10.7B-v1.0,10shot,1007,267,7,3,1008,268,8,0,1024,252,6,2
